 ,E2500init,E2500UC,E2500YR1,E3100init,E3100UC,E3100YR1,DDinit,DDUC,DDYR1,DDYR12,DDYR1re2,DGinit,DGUC,DGYR1,DGYR12,DGYR1re2,DuganYR2,EICPYR1C,EICPYR1F,EICPYR1L,EICPYR2C,EICPYR2F,EICPYR2L,LICinit,LICUC,LICYR1,LICYR12,LICYR1re2,LV1init,LV1UC,LV2init,LV2UC,LV3init,LV3UC,LVYR1,LVYR12,LVYR1re2,M1Ginit,M1GUC,M1GYR1,M2Dinit,M2DUC,M2DYR1,M3Dinit,M3DUC,M3DYR1,NDinit,NDUC,NDYR1,NDYR12,NDYR1re2
f8946cd78f5e4ec48bab2b6a4437dc16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f89eefb19465d1c84a5f1a1dfc7b64bc,0,0,0,0,0,0,26,0,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,2,3,3,0,0,0,0,0
f8a391c210225783946a720361854e40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8
f8adf45f49561686444182405d3fd239,20,0,0,39,0,3,27,0,2,0,0,26,5,2,3,29,3,47,5,5,121,53,144,19,0,2,0,0,67,2,22,2,44,2,2,0,5,289,4,21,36,4,19,19,0,7,9,0,6,0,0
f8c4b6e980cf28ca89a33bfe556178bf,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8c9dbc9eea1a33ccbe2a030a4df5971,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,3,0,0,0,0,0
f8cd500d38aec0e54c29b9bc2750ffbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,5,0,0,0,24,11,11,0,0,0,0,0
f8cf0d5d0f45376484d3610fbf96a129,0,3,0,0,5,0,0,0,0,5,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
f8e495a400dda3b2aad41d192b1fa084,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8f024cec4e2f0b8b8e1878154fa104e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
f8f71252e4ab2888078e1831bcd88abd,11,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8f76d45349848a353eaf00a1786bc82,0,0,0,0,0,0,2,1,4,0,0,4,3,2,0,1,0,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,13
f8f888ce8ba6393b52763aaa33a9f1d0,0,0,0,0,0,0,0,0,1,0,11,3,2,3,0,0,4,4,9,16,21,5,3,0,0,0,0,0,10,0,9,0,1,0,4,2,3,105,3,85,245,47,186,40,11,99,3,0,0,1,0
f8fd4cf62867337776153fa89c113c43,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0
f8ffe230c0c0c07e14c9542f442e35f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f91ab71ba30105537efaf431a5c8f91d,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9220203307c95ca541ccbd86707009a,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f92df77f85ed1726af7d1ae06f428814,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9332ced4b0cdd22271429d1dedbeb05,0,0,0,0,0,0,2,2,6,0,1,2,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1,5,6,4,0,2,0,2,0,4,4,9,13,4,7,3,0,5,5,0,0,7,0,0
f934f9c537960d585d757c68fcaaddb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f93a5c418efde90cf75a8af613da8da3,0,0,0,0,0,0,14,3,3,3,7,108,32,26,21,76,8,131,42,68,210,45,101,0,2,0,0,0,49,12,29,25,38,44,17,15,9,0,33,0,0,0,0,17,7,5,3,0,4,0,2
f942ed1fd7ed747415a28f916c67ee61,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,3,0,0,0,3,0,3,0,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9443b30bf74e3ce9e6d26265fd08193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
f94f85672ba62d3e3a02d19afb08a4f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
f957ac4617a7b906ed2b055b9b03a113,16,3,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,2,6,8,2,0,0,0,0,6,4,0,0,0,0,0
f958052570f0f06cfee18589cbdf020c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,0,4,0,2,8,4,0,0,0,0,0
f95955dc52c2d41dbf55b364ddc314cf,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f962b193f55ee995f230db2a2c5ff2cb,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f970b402d1bb36e8a1a86a3195cbdb90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
f98944ae1272757bcc0c9b7110e0744c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,21,21,18,0,1,0,4,0,3,4,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
f99808957deb3d682fabbc62f6bb59d8,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,8,2,3,0,4,0,38,63,21,2,0,0,75,21,18,0,0,0,0,0
f9be04c671f61e644e17777938976166,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,18,5,10,0,0,0,3,0,0,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9be15fa84a232f88d24b520895583a4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,2,3,4,0,0,0,48,2,15,0,0,0,0,0,0,0,0
f9bf77d702214cd888831e5d685c9dff,7,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9c11d8de276e925e86165e3c3729139,0,0,0,0,0,0,0,2,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
f9c2de01e6edee9088bca331740c9ff9,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
f9c7c336fb23956fc3d660e14993742d,0,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
f9cc99f72e1af92cee8e667c05220418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,2,3,4,2,4,0,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9d3da98fee07daa88d65c1f72525a9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0
f9d8438dd90f152b277f2bd3c50d181e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,19,0,0,0,0,0,0
f9d97e0a0f2cb3fb22648dc84b5047f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
f9e8bcf719aaea6a9dae31c26ba7bb74,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9f81284a57f3d72cabdc087ae4d3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,7,0,0,0,0,0,0
f9fb7347aa4145d1174c995cf10b7bd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9fd3d98d68ec57c11d367c9c8c14d43,0,0,0,0,0,0,306,53,46,15,67,147,99,147,84,5,132,144,99,61,32,104,19,442,17,21,31,12,615,99,319,91,340,101,87,206,212,0,0,0,8,0,1,0,0,0,236,11,65,8,69
fa01c29403b3c82b98ca41e2f574c86c,24,8,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa1166ba8e540b13111e801c482493ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa1f8821c8cc6fe1ea70337464b68210,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,6,10,2,2,9,16,0,8,189,0,4,16,2,63,30,42,4,75,2,10,28,7,0,0,0,0,0,0,0,0,0,402,16,214,69,177
fa2dfe306d22c74d1666eaae81b30ef5,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa2e0f7d7448aa00a8287b38405f409d,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,6,3,6,3,2,0,0,0,0,13,15,7,2,0,6,7,3,7,0,0,0,0,0
fa2eb4a745d273c1693ce878002a8e8d,0,0,0,2,3,0,0,3,5,17,16,0,0,0,0,0,0,0,0,2,2,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,8,6,0
fa2f1733d0eae8c8ceed154681e6fb2c,3,10,0,2,3,16,3,9,2,0,3,0,9,4,0,1,0,2,0,0,0,0,0,0,0,0,9,0,0,6,0,5,0,19,3,0,0,0,1,0,0,0,0,3,11,0,1,0,1,0,0
fa365884790d7f0e88a1d50288ea572e,0,3,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa36edcb81e546d3789344c497b1d508,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa4d60ab02a0e401a1c383dca2c43157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0
fa6377606655fae58091dce38d158ea2,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa639d6a0a975e4b83cc847b59b33d80,0,0,0,0,0,0,7,0,0,0,4,5,0,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,81,0,6,0,0,0,9,0,0,0,0,0,0,0
fa655e7047880d16ef3d6984d09e819c,9,0,9,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa682d7449b76125438b3cef1a77e588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa688789a4f1c3bc4908a31892eefdfa,0,0,0,0,0,0,2,0,0,5,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,7,0,4
fa6a4036285153ee1eb75347ecee005d,0,0,0,0,5,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
fa6bd1acfec2a638d70255953523ea5d,0,2,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,23,12,70,0,0,1,0,0,0,0,0,0,0,1,322,3,14,2,1,25,0,2,4,2,3,0
fa72e074448ae109be1378898cec2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,9,0,0,0,3,3,0,0,0,0,0,0
fa76c2e78f7eadc56964aa5460b13546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,3,0,0,0,0,0,0
fa79df7ff5132f72e671af997d318e5b,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa7a0c7a2952b1797ede637b7797e256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0
fa87a4d4a28cb78802bb29126c8aa5d4,8,0,0,0,0,33,0,0,0,0,0,0,0,3,2,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,12,0,2,0,2,5,0,0,0,0,0,0
fa924e03af34c58119b056d73bed9ed0,3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faa171f334f51023e9e7933b8f5fdd11,0,0,0,0,0,0,88,3,9,4,16,3,3,0,8,2,0,1,1,0,0,0,0,25,3,5,2,7,4,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faa2afc609eabd83d085be90f4332b86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,11,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faae417a5cce12c63199f40d14b2ccc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
fad0548e84308ee98b23dc9b56856e9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,35,0,3,2,3,0,2,4,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0
fad911292562b160e53ee8a00c818344,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,5,8,12,13,7,11,0,22,2,20,22,16,24,0,2,0,0,3,0,0,0,0,0,0,0,0,0
fae0a5dc66bfd2579f16c66716e565fe,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,11,3,0,0,3,0,0,0,0,2,0,0,0,3
fae8e7fb46833ba23084cdf3c497ce33,0,0,0,0,0,0,21,7,1,4,21,0,15,9,17,26,0,0,9,0,12,1,6,13,3,4,12,6,0,19,23,59,0,50,0,28,0,25,40,7,0,3,15,0,5,0,15,0,0,0,0
faf11de60dfa952a03bd1061dd515223,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,2,0,4,0,0,2,0,0,0,0,0,4,0,0,2,4,0,0,0,2
fafd0c96160e353a25c6dcedbf0ffa19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0
fb03ef72d7156d9bcb095b834832a2d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb0ce280bdb6a5e373945846ecd1ea5a,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb0e430d76a0875b28b5748080557d6e,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb1542c4fbd06f83f3d755a7becf2fdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb1697ec8f7403fa3497d083d7c44fec,0,0,0,0,0,0,3,0,2,0,0,0,3,0,2,2,0,0,2,0,0,4,0,2,0,0,0,0,3,0,6,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fb16c15904d8586f12321da82dfa3e8d,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb17165a873833a30c58997a11aa5a13,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,1,12,2
fb17d1068ffa14c810f1d75d647fa883,0,11,0,0,10,0,0,1,2,14,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6,10,1
fb19901a4031289d2a3b749f92dc7d51,2,0,2,4,15,11,2,0,2,0,0,0,0,1,0,3,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fb1e32f64ceb3111ba92d42b1ef71092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb2d64b4081e45f9518bda2b07274cc6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
fb2e50297b6a16ebe828d298aed88763,23,7,80,65,33,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb3189903ce839509ca410016735def8,0,0,0,0,0,0,7,0,10,1,4,0,0,0,5,5,0,0,2,0,0,0,4,25,0,22,31,14,26,74,14,0,6,0,30,22,58,0,0,0,12,0,15,0,0,0,0,0,0,0,0
fb4eb9df7d72a357683955e4796cb98c,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb5362a0d4734977b8629a0e604e7368,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
fb60a3b85ac055d3d589111e89b92104,0,0,0,0,0,0,1,3,0,0,4,0,0,4,2,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
fb6451d29bea6eca7464c247a455d498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb6717e503d6d96990aec759c7802e8c,7,3,9,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,3,0,0,0,0,0
fb6ef512f96dcb571b97f9be615ff2a7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,0,0,0,0
fb708128ed65a0ec242a3f39dbdd45ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,161,0,0,0,7,0,3,0,0,0,0,0
fb792f9cfd13543a67b55a628af50658,0,0,0,0,0,0,0,2,2,0,4,0,2,0,2,2,2,0,0,0,2,0,0,1,0,3,0,0,0,2,0,1,0,0,0,2,2,0,3,0,3,4,2,0,2,0,1,0,5,3,4
fb7a47252e5501b4a5bdfb275f18c7da,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,3,2,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0
fb7dfea0e92ea16a9c999a9c88365f42,0,0,0,0,0,0,2,0,0,0,0,15,31,4,15,22,0,0,0,9,2,0,0,0,0,0,0,0,12,15,5,3,24,3,7,6,7,0,0,0,0,0,0,2,0,0,4,0,0,0,5
fb813a9f190f4837c284acedd777fd3c,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb817adb519d65229f8aa1059d1da17c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8543242d7993f37f8532bbab9b0252,0,2,0,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8b9ebb563c4333f3b16f9938668d44,5,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8e2a284a09ff14e0c5e36b0945dee3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb904946c6763074cba0729de9f0051a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
fb91084ea1ae39598f2cad5a618caf07,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fba2eb89440aed13b18da2e5cf2141b6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
fbab5e4a7d745d608dd41ea4606f6344,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbb3ac0f029a151f86a7ae00b69da774,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
